gene_id	gene_name	length	Caco2_polyA-S2-24h-A	Caco2_polyA-S2-24h-B	RPKM_1	RPKM_2	Expr
ENSG00000225921.7	NOL7	2364	1501	1082	64.14796421	59.81527049	61.98161735
ENSG00000225922.1	RPL21P92	476	0	0	0	0	0
ENSG00000225923.1	AC092393.1	742	0	0	0	0	0
ENSG00000225924.2	TAB2-AS1	1364	0	0	0	0	0
ENSG00000225928.2	CACYBPP1	684	0	0	0	0	0
ENSG00000225929.1	AC000036.1	2030	0	0	0	0	0
ENSG00000225930.4	LINC02249	5281	0	0	0	0	0
ENSG00000225931.3	AL139246.2	1297	1	0	0.077895018	0	0.038947509
ENSG00000225932.3	CTAGE4	2588	0	0	0	0	0
ENSG00000225933.1	AC133965.1	354	0	0	0	0	0
ENSG00000225934.2	AL592310.1	671	0	0	0	0	0
ENSG00000225937.2	PCA3	14174	1	0	0.007127828	0	0.003563914
ENSG00000225938.1	AL109741.1	403	0	1	0	0.324285281	0.16214264
ENSG00000225940.6	C5orf67	767	1	2	0.13172078	0.340774363	0.236247571
ENSG00000225945.1	AL121574.1	419	2	3	0.482242665	0.935706215	0.70897444
ENSG00000225947.1	AL596448.1	392	0	0	0	0	0
ENSG00000225950.8	NTF4	1469	4.5	5	0.30948555	0.444816093	0.377150821
ENSG00000225951.1	ODF2-AS1	407	0	0	0	0	0
ENSG00000225953.2	SATB2-AS1	4470	3	2	0.067805261	0.058472916	0.063139089
ENSG00000225956.1	AL050320.1	446	1	0	0.226524301	0	0.113262151
ENSG00000225963.7	AC009950.1	3734	1	1	0.027056732	0.034999188	0.03102796
ENSG00000225964.5	NRIR	973	0	1	0	0.134313431	0.067156715
ENSG00000225965.1	AL117339.2	180	0	0.33	0	0.239592775	0.119796387
ENSG00000225968.7	ELFN1	3845	0	0	0	0	0
ENSG00000225969.2	ABHD11-AS1	662	2	0	0.305226098	0	0.152613049
ENSG00000225971.1	AC003071.1	789	0	0	0	0	0
ENSG00000225972.1	MTND1P23	372	1	2	0.271585587	0.702618108	0.487101847
ENSG00000225973.4	PIGBOS1	982	65	45.5	6.687311093	6.055251575	6.371281334
ENSG00000225974.1	AC005550.1	312	0	0	0	0	0
ENSG00000225975.6	LINC01534	1138	4	5	0.355113667	0.574195817	0.464654742
ENSG00000225976.5	CKS1BP2	240	0	0	0	0	0
ENSG00000225978.3	HAR1A	1882	0	0	0	0	0
ENSG00000225979.1	AC010746.1	452	0	0	0	0	0
ENSG00000225980.4	OR7E19P	968	1	2	0.104369668	0.270014397	0.187192032
ENSG00000225981.1	AC102953.1	498	0	0	0	0	0
ENSG00000225982.1	AL355482.2	1145	0	0	0	0	0
ENSG00000225984.1	HMGB1P26	628	0	0	0	0	0
ENSG00000225986.1	UBXN10-AS1	510	0	0	0	0	0
ENSG00000225988.1	LAMP5-AS1	1928	0	0	0	0	0
ENSG00000225990.2	SNRPEP7	220	0	0	0	0	0
ENSG00000225991.1	RPL23AP34	410	1	2	0.24641424	0.637497405	0.441955823
ENSG00000225999.1	NDUFA12P1	406	0	0	0	0	0
ENSG00000226002.1	GTF2IP14	586	2	4	0.344811735	0.892061215	0.618436475
ENSG00000226003.2	PPIAP37	493	0	0	0	0	0
ENSG00000226005.4	LINC02660	1058	0	0	0	0	0
ENSG00000226007.2	BX005266.2	2274	0	0	0	0	0
ENSG00000226009.1	KCNIP2-AS1	850	7	3	0.832010434	0.461248123	0.646629278
ENSG00000226010.1	AL355852.1	1771	0	0	0	0	0
ENSG00000226012.1	AP001434.1	287	0	0	0	0	0
ENSG00000226014.1	AL358176.2	204	0	0	0	0	0
ENSG00000226015.2	CCT8P1	1657	210	136	12.80402297	10.72626895	11.76514596
ENSG00000226017.2	PRICKLE2-AS3	2496	4	1	0.161906792	0.052358561	0.107132677
ENSG00000226020.4	CDK2AP2P3	372	0	0	0	0	0
ENSG00000226024.1	COX5BP7	274	0	0	0	0	0
ENSG00000226025.9	AC005515.1	2570	0	0	0	0	0
ENSG00000226026.5	AC092802.1	2505	1	2	0.040331273	0.104340893	0.072336083
ENSG00000226028.2	PFN1P12	534	0	0	0	0	0
ENSG00000226029.1	LINC01772	3245	3	3	0.093402008	0.120820001	0.107111005
ENSG00000226032.2	AL035530.1	567	0	0	0	0	0
ENSG00000226038.5	PPIAP21	501	8	14	1.613250912	3.651931243	2.632591078
ENSG00000226040.3	AC005740.1	522	1	0	0.193543752	0	0.096771876
ENSG00000226043.1	AP000561.1	435	0	0	0	0	0
ENSG00000226045.1	AC234644.1	370	3	0	0.819160852	0	0.409580426
ENSG00000226046.1	AP1S2P1	379	0	0	0	0	0
ENSG00000226047.1	AL807761.3	329	0	0	0	0	0
ENSG00000226048.1	YBX1P8	943	0	0	0	0	0
ENSG00000226049.3	TLK2P1	3192	42	27	1.329339978	1.10543488	1.217387429
ENSG00000226051.7	ZNF503-AS1	3426	0	0	0	0	0
ENSG00000226053.1	LINC01776	2229	0	0	0	0	0
ENSG00000226054.2	MEMO1P1	888	30	24	3.413170215	3.532080218	3.472625216
ENSG00000226055.2	PAICSP1	1217	1	1	0.083015479	0.107384526	0.095200003
ENSG00000226056.1	MTND4P32	1237	0	0	0	0	0
ENSG00000226057.7	PHF2P2	3957	0	0	0	0	0
ENSG00000226059.2	HMGB3P20	600	0	0	0	0	0
ENSG00000226061.1	PCMTD1P1	355	0	0	0	0	0
ENSG00000226063.1	AC009531.1	580	0	0	0	0	0
ENSG00000226067.6	LINC00623	2075	2	3	0.097378157	0.188945014	0.143161586
ENSG00000226068.1	HNRNPA3P4	803	0	0	0	0	0
ENSG00000226072.1	AC016772.1	1261	1	0	0.080118825	0	0.040059413
ENSG00000226074.4	PRSS44	1146	0	0	0	0	0
ENSG00000226080.1	AC062028.2	856	0	0	0	0	0
ENSG00000226081.2	USP12PX	1057	2	1	0.191163365	0.123639516	0.15740144
ENSG00000226082.2	AC096915.1	512	0	0	0	0	0
ENSG00000226083.5	SLC39A12-AS1	2581	0	0	0	0	0
ENSG00000226084.5	AC113935.1	555	30	30	5.461072344	7.064160436	6.26261639
ENSG00000226085.3	UQCRFS1P1	820	34	32	4.189042078	5.099979241	4.64451066
ENSG00000226086.5	EIF3LP3	822	6	5	0.737444076	0.794932896	0.766188486
ENSG00000226087.1	AC073283.2	677	1	1	0.149231667	0.193038358	0.171135012
ENSG00000226088.1	AL158839.1	575	1	0	0.175704067	0	0.087852033
ENSG00000226089.2	AL122017.1	786	2	0	0.25707338	0	0.12853669
ENSG00000226091.7	LINC00937	5663	0	0	0	0	0
ENSG00000226093.1	RPS28P8	208	0	0	0	0	0
ENSG00000226097.5	AC099342.1	1477	0	1	0	0.08848136	0.04424068
ENSG00000226098.4	SEC11B	499	18	13	3.644362907	3.404670511	3.524516709
ENSG00000226101.1	LINC02097	2063	0	0	0	0	0
ENSG00000226102.3	SEPT7P3	621	5.5	2.5	0.894789229	0.526115008	0.710452118
ENSG00000226107.1	AC004383.1	289	1	0	0.349584216	0	0.174792108
ENSG00000226110.2	BX323845.2	234	0	0	0	0	0
ENSG00000226112.1	FCF1P4	183	0	0	0	0	0
ENSG00000226117.1	AC090844.1	156	0	0	0	0	0
ENSG00000226121.2	AC009487.2	6821	60	48	0.88869525	0.919656131	0.90417569
ENSG00000226122.1	DDC-AS1	1776	4	5	0.227544681	0.367925023	0.297734852
ENSG00000226124.7	FTCDNL1	2759	34	11	1.245021567	0.521042642	0.883032105
ENSG00000226125.1	LINC01907	2609	4	0	0.154894348	0	0.077447174
ENSG00000226126.2	PSMC1P12	1314	0	0	0	0	0
ENSG00000226130.1	AC013248.1	232	0	0	0	0	0
ENSG00000226131.1	PPIAP66	498	0	1	0	0.262423631	0.131211815
ENSG00000226133.6	AL356289.1	1477	0	0	0	0	0
ENSG00000226137.5	BAIAP2-DT	4773	210	168	4.445058885	4.599918423	4.522488654
ENSG00000226138.4	AC004801.1	360	1	2	0.28063844	0.726038711	0.503338576
ENSG00000226140.5	LINC02654	605	0	0	0	0	0
ENSG00000226143.1	Z98752.1	518	0	0	0	0	0
ENSG00000226144.2	RPS27AP3	454	0	0	0	0	0
ENSG00000226145.7	KRT16P6	1906	1	0	0.053006211	0	0.026503106
ENSG00000226147.1	TUBBP10	1301	1	0	0.077655525	0	0.038827763
ENSG00000226149.5	AL356124.1	864	2	0	0.233865367	0	0.116932683
ENSG00000226155.1	AC124944.1	741	0	0	0	0	0
ENSG00000226158.1	CLCP2	421	0	0	0	0	0
ENSG00000226161.1	EIF4A1P5	1095	1	1	0.092264693	0.119348829	0.105806761
ENSG00000226167.1	AP4B1-AS1	1734	0	0	0	0	0
ENSG00000226172.2	AL139420.1	653	0	0	0	0	0
ENSG00000226174.7	TEX22	2878	41	36.5	1.439271499	1.657426801	1.54834915
ENSG00000226179.6	LINC00685	428	3	3	0.708153073	0.91603015	0.812091611
ENSG00000226180.3	AC010536.1	2611	7	10	0.270857476	0.500524581	0.385691028
ENSG00000226181.1	AL132671.1	308	0	0	0	0	0
ENSG00000226185.2	TRIM64FP	1371	0	0	0	0	0
ENSG00000226186.1	ELOCP21	336	0	0	0	0	0
ENSG00000226188.2	HNRNPA1P3	551	0	0	0	0	0
ENSG00000226191.3	CLK3P2	1453	0	0	0	0	0
ENSG00000226193.1	AL049548.1	385	0	0	0	0	0
ENSG00000226194.5	LINC02519	2685	0	0	0	0	0
ENSG00000226200.6	SGMS1-AS1	12420	38	31	0.309109006	0.326191305	0.317650156
ENSG00000226203.1	LINC01733	4604	0	0	0	0	0
ENSG00000226205.1	AC007790.1	782	0	0	0	0	0
ENSG00000226207.1	AL080316.1	499	1	0	0.202464606	0	0.101232303
ENSG00000226209.1	C8orf59P1	303	0	0	0	0	0
ENSG00000226210.3	WASH8P	1817	28	24	1.556871477	1.726190002	1.64153074
ENSG00000226216.1	RPS12P5	371	0	0	0	0	0
ENSG00000226217.1	RPL19P1	428	0	0	0	0	0
ENSG00000226221.1	RPL26P19	438	106	87	24.45014353	25.95837037	25.20425695
ENSG00000226226.1	PRELID3BP1	540	0	0	0	0	0
ENSG00000226230.1	AC007237.1	499	0	0	0	0	0
ENSG00000226232.8	NPIPB14P	1728	26.5	21.5	1.549358054	1.626024197	1.587691126
ENSG00000226234.2	KRT18P24	1156	1	1	0.087396054	0.11305101	0.100223532
ENSG00000226235.1	LEMD1-AS1	2781	1	0	0.036328601	0	0.0181643
ENSG00000226237.1	GAS1RR	4387	1	0	0.023029368	0	0.011514684
ENSG00000226238.1	AC132807.1	458	0	0	0	0	0
ENSG00000226239.1	AL031658.1	2013	0	0	0	0	0
ENSG00000226240.2	LINC00381	1505	0	0	0	0	0
ENSG00000226241.2	Z75746.1	2080	1	0	0.048572038	0	0.024286019
ENSG00000226242.1	RPS17P8	335	0	0	0	0	0
ENSG00000226243.1	RPL37AP1	279	15	6	5.43171174	2.810472431	4.121092086
ENSG00000226245.1	ZNF32-AS1	434	0	0	0	0	0
ENSG00000226246.1	KRT18P36	1276	0	1	0	0.102419254	0.051209627
ENSG00000226247.1	SUPT4H1P1	340	0	0	0	0	0
ENSG00000226249.1	AL365271.1	603	0	0	0	0	0
ENSG00000226251.5	LINC02608	511	0	0	0	0	0
ENSG00000226253.1	MRPL35P3	364	0	1.5	0	0.538545198	0.269272599
ENSG00000226254.1	PTP4A1P3	420	0	0	0	0	0
ENSG00000226255.1	UBE2V2P1	398	0	0	0	0	0
ENSG00000226259.10	GTF2H2B	3979	9	6	0.22851685	0.197065044	0.212790947
ENSG00000226261.1	AC064836.1	704	1	0	0.143508293	0	0.071754147
ENSG00000226262.1	PHKBP1	1951	0	0	0	0	0
ENSG00000226263.1	ISM1-AS1	652	2	1	0.30990748	0.200440135	0.255173807
ENSG00000226266.6	AC009961.1	2724	9	6	0.333799025	0.287856758	0.310827892
ENSG00000226268.3	AC135977.1	959	17	17	1.790935612	2.316661582	2.053798597
ENSG00000226272.5	ARHGAP26-AS1	990	0	0	0	0	0
ENSG00000226273.2	AC079305.2	561	0	0	0	0	0
ENSG00000226276.1	AC093382.1	379	0	2	0	0.689640992	0.344820496
ENSG00000226278.1	PSPHP1	261	0	0	0	0	0
ENSG00000226279.2	RPL12P10	498	0	0	0	0	0
ENSG00000226281.3	AL031123.1	1317	1	1	0.076712102	0.099230803	0.087971453
ENSG00000226284.1	ARPC3P1	533	9	6	1.705944738	1.471147858	1.588546298
ENSG00000226285.1	NUP35P2	943	0	0	0	0	0
ENSG00000226286.1	AL008733.1	469	0	0	0	0	0
ENSG00000226287.8	TMEM191A	2707	49	33	1.828763236	1.593154764	1.710959
ENSG00000226288.2	OR52I2	6672	0	0	0	0	0
ENSG00000226289.1	CDCA4P3	689	0	0	0	0	0
ENSG00000226291.1	AC091729.2	302	0	0	0	0	0
ENSG00000226292.1	AL606495.1	813	0	0	0	0	0
ENSG00000226296.1	AC036101.1	597	0	0	0	0	0
ENSG00000226299.2	RPSAP62	833	0	0	0	0	0
ENSG00000226306.6	NPY6R	2988	0	0	0	0	0
ENSG00000226308.1	AL122058.1	1293	0	0	0	0	0
ENSG00000226309.1	SMARCE1P2	1219	1	0	0.082879277	0	0.041439638
ENSG00000226310.1	AL022157.1	665	1	1	0.151924569	0.196521756	0.174223163
ENSG00000226312.7	CFLAR-AS1	4334	36.5	24.5	0.8508512	0.738770355	0.794810777
ENSG00000226314.8	ZNF192P1	2547	2	4	0.079332421	0.205240625	0.142286523
ENSG00000226318.1	RPS3AP38	763	3	2	0.397233965	0.34256086	0.369897412
ENSG00000226320.5	LINC01811	1135	0	0	0	0	0
ENSG00000226321.5	CROCC2	5978	0	0	0	0	0
ENSG00000226323.1	AC006150.1	263	0	0	0	0	0
ENSG00000226324.1	AL358453.1	250	0	0	0	0	0
ENSG00000226327.3	RPSAP49	886	1	0	0.114029163	0	0.057014581
ENSG00000226328.6	NUP50-DT	2263	77	48	3.437603868	2.771972809	3.104788339
ENSG00000226329.2	AC005682.1	1467	0	0	0	0	0
ENSG00000226330.1	AL606489.1	486	2	0	0.415760652	0	0.207880326
ENSG00000226331.1	RPL23AP28	470	0	0	0	0	0
ENSG00000226332.2	AL354836.1	681	33.5	21	4.969896601	4.02999461	4.499945605
ENSG00000226334.1	AL359182.1	469	0	1	0	0.278650252	0.139325126
ENSG00000226337.3	AL353616.2	1739	0	0	0	0	0
ENSG00000226338.1	AC079150.1	78	0	0	0	0	0
ENSG00000226339.1	RPS26P56	240	0	0	0	0	0
ENSG00000226340.1	AC105402.1	545	0	0	0	0	0
ENSG00000226342.1	NMD3P1	1488	4	1	0.271585587	0.087827263	0.179706425
ENSG00000226344.1	CST12P	362	0	0	0	0	0
ENSG00000226348.1	VN2R10P	853	0	0	0	0	0
ENSG00000226349.1	AC099066.1	534	0	0	0	0	0
ENSG00000226352.2	PSPC1-AS2	376	0	0	0	0	0
ENSG00000226355.1	AL353803.1	800	0	0	0	0	0
ENSG00000226356.2	RPS6P20	1109	0	0	0	0	0
ENSG00000226358.1	KRT8P38	1430	0	0	0	0	0
ENSG00000226359.1	ACTG1P24	877	0	0	0	0	0
ENSG00000226360.5	RPL10AP6	652	70	39	10.84676179	7.817165267	9.331963527
ENSG00000226361.5	TERF1P5	1207	3	0	0.251109789	0	0.125554894
ENSG00000226363.3	HAGLROS	1121	3	0	0.270374233	0	0.135187116
ENSG00000226364.1	LINC02089	682	1	0	0.148137593	0	0.074068796
ENSG00000226367.5	ST7-AS2	2866	0	0	0	0	0
ENSG00000226370.1	LINC00375	601	0	0	0	0	0
ENSG00000226372.3	DCAF8L1	3457	0	0	0	0	0
ENSG00000226375.1	AL022310.1	690	0	0	0	0	0
ENSG00000226376.1	AL135923.1	196	0	0	0	0	0
ENSG00000226377.1	AC084809.1	591	4	3	0.683789092	0.663385625	0.673587358
ENSG00000226380.9	AC016831.1	6619	70.5	61	1.076084545	1.204397198	1.140240871
ENSG00000226383.6	LINC01876	2716	67	54	2.492267736	2.59834178	2.545304758
ENSG00000226386.1	PARD3-AS1	302	4	1	1.338143554	0.432738305	0.88544093
ENSG00000226389.3	MAPK6P6	1053	0	0	0	0	0
ENSG00000226390.1	AL353658.1	789	0	0	0	0	0
ENSG00000226392.1	MTATP6P21	189	0	0	0	0	0
ENSG00000226394.2	AC093423.1	142	0	0	0	0	0
ENSG00000226396.1	AL031727.1	455	19	19	4.218828415	5.457258007	4.838043211
ENSG00000226397.8	C12orf77	2683	2	0	0.075311098	0	0.037655549
ENSG00000226398.1	AC013480.1	346	0	0	0	0	0
ENSG00000226400.2	AC010385.1	256	0	0	0	0	0
ENSG00000226403.1	AL392089.1	450	7	7.5	1.571575263	2.178116134	1.874845699
ENSG00000226405.1	AL133325.1	382	0	0	0	0	0
ENSG00000226406.1	RBMX2P1	836	0	0	0	0	0
ENSG00000226407.1	RPL23P11	411	0	0	0	0	0
ENSG00000226409.2	AL450332.1	1586	0	0	0	0	0
ENSG00000226410.1	AC104058.1	297	0	0	0	0	0
ENSG00000226412.1	LINC02628	862	0	0	0	0	0
ENSG00000226415.1	TPI1P1	750	463	388	62.36908688	67.60872481	64.98890585
ENSG00000226416.1	MRPL23-AS1	1876	1	4	0.053853858	0.278650252	0.166252055
ENSG00000226419.7	SLC16A1-AS1	10138	84	58	0.83709868	0.747666615	0.792382648
ENSG00000226421.1	SLC25A5P5	897	6	3	0.675784872	0.437080161	0.556432516
ENSG00000226427.1	HMGN2P7	273	0	0	0	0	0
ENSG00000226428.1	RPL15P13	645	0	0	0	0	0
ENSG00000226431.1	AL121929.1	524	0	0	0	0	0
ENSG00000226432.3	AC010342.1	877	10	9	1.151993596	1.341143344	1.24656847
ENSG00000226435.10	ANKRD18DP	3449	0	2	0	0.075782527	0.037891264
ENSG00000226436.1	AC002367.1	405	0	0	0	0	0
ENSG00000226438.1	AL442071.1	558	1	0	0.181057058	0	0.090528529
ENSG00000226439.3	AC108161.1	402	0	0	0	0	0
ENSG00000226440.7	AL365214.2	4132	0	1	0	0.031628017	0.015814009
ENSG00000226441.2	PLCL2-AS1	311	0	0	0	0	0
ENSG00000226442.2	AC006037.1	287	0	0	0	0	0
ENSG00000226443.3	GAPDHP32	998	1	0	0.101232303	0	0.050616151
ENSG00000226445.1	BX322234.1	980	0	0	0	0	0
ENSG00000226447.1	ZNF25-DT	444	0	0	0	0	0
ENSG00000226450.2	CYP2D8P	1490	5	2	0.339026303	0.175418749	0.257222526
ENSG00000226453.1	LINC02542	822	25	20	3.072683648	3.179731583	3.126207616
ENSG00000226454.2	AL033380.1	1342	0	0	0	0	0
ENSG00000226457.1	RPL22P3	381	0	1	0	0.343010415	0.171505207
ENSG00000226465.2	AL390198.1	1040	0	0	0	0	0
ENSG00000226466.2	RPA2P2	796	0	0	0	0	0
ENSG00000226468.2	AC018641.1	796	9	9	1.142297167	1.477616473	1.30995682
ENSG00000226469.1	ADAM1B	2000	1	0	0.050514919	0	0.02525746
ENSG00000226471.6	Z93930.2	1470	5	1	0.343638906	0.088902699	0.216270803
ENSG00000226472.8	AC008013.1	1995	3	1	0.151924569	0.065507252	0.108715911
ENSG00000226473.2	PPIAP62	481	0	0	0	0	0
ENSG00000226476.3	LINC01748	10622	71	62	0.675307713	0.762812278	0.719059995
ENSG00000226478.3	UPF3AP1	1126	3	7	0.269173637	0.812441187	0.540807412
ENSG00000226479.4	TMEM185B	5922	1759	1520	30.00869397	33.54342983	31.7760619
ENSG00000226480.1	OR7H1P	922	0	0	0	0	0
ENSG00000226482.1	ADIPOQ-AS1	3443	0	0	0	0	0
ENSG00000226483.2	AL392088.1	670	0	0	0	0	0
ENSG00000226484.2	AL606516.1	1861	0	0	0	0	0
ENSG00000226485.1	RBM22P3	954	0	0	0	0	0
ENSG00000226486.1	LINC01035	784	0	0	0	0	0
ENSG00000226487.1	AL139254.1	376	0	0	0	0	0
ENSG00000226488.1	LINC01824	528	0	0	0	0	0
ENSG00000226489.1	AC104308.1	333	0	0	0	0	0
ENSG00000226491.1	FTOP1	861	0	0	0	0	0
ENSG00000226493.1	RPL26P27	437	0	0	0	0	0
ENSG00000226496.2	LINC00323	2439	0	0	0	0	0
ENSG00000226498.2	RPSAP21	885	0	0	0	0	0
ENSG00000226499.1	AL136380.1	162	5	0	3.118204888	0	1.559102444
ENSG00000226501.2	USF1P1	526	0	0	0	0	0
ENSG00000226504.1	TMEM167AP1	219	0	0	0	0	0
ENSG00000226507.1	IPMKP1	855	0	1	0	0.152850255	0.076425128
ENSG00000226508.1	LINC01918	1009	0	0	0	0	0
ENSG00000226510.1	UPK1A-AS1	795	0	0	0	0	0
ENSG00000226516.7	FAM138B	1232	0	0	0	0	0
ENSG00000226519.1	LINC00390	340	0	0	0	0	0
ENSG00000226520.1	KIRREL1-IT1	587	1	1	0.172112161	0.22263538	0.19737377
ENSG00000226521.7	AC087499.2	1500	0	0	0	0	0
ENSG00000226525.5	RPS7P10	603	32	28	5.361450792	6.06838326	5.714917026
ENSG00000226526.1	AL049569.1	636	0	0	0	0	0
ENSG00000226527.1	AP000289.1	1361	2	1	0.148464127	0.096022754	0.12224344
ENSG00000226530.1	AL158055.1	841	0	0	0	0	0
ENSG00000226532.1	AL022718.1	84	45	30	54.12312769	46.67391716	50.39852243
ENSG00000226533.1	BTBD9-AS1	560	1	2	0.180410426	0.466739172	0.323574799
ENSG00000226535.1	AL445487.1	1580	3	1	0.191828807	0.082713271	0.137271039
ENSG00000226537.2	OR7E33P	966	0	0	0	0	0
ENSG00000226539.1	AC012512.1	718	0	0	0	0	0
ENSG00000226540.2	GAPDHP73	1007	0	0	0	0	0
ENSG00000226543.3	MYL6P1	453	0	0	0	0	0
ENSG00000226544.4	RPL7P22	733	4	8	0.551322447	1.426324344	0.988823396
ENSG00000226545.1	AL357552.1	415	0	0	0	0	0
ENSG00000226547.2	SSU72P1	583	0	0	0	0	0
ENSG00000226548.1	AC016722.1	652	1	1	0.15495374	0.200440135	0.177696937
ENSG00000226549.3	SCDP1	1081	8	4	0.74767688	0.48357805	0.615627465
ENSG00000226553.1	AC018735.1	1502	0	0	0	0	0
ENSG00000226555.1	AGKP1	1263	0	0	0	0	0
ENSG00000226556.2	NPM1P49	714	0	0	0	0	0
ENSG00000226557.1	TRAF6P1	1558	1	0	0.064845853	0	0.032422926
ENSG00000226558.1	AL590383.1	75	2	0	2.694129023	0	1.347064512
ENSG00000226562.3	CYP4F26P	1137	13	8	1.155134476	0.919521323	1.037327899
ENSG00000226564.1	FTH1P20	548	6	7	1.106166113	1.669359081	1.387762597
ENSG00000226570.2	AL450304.1	759	0	0	0	0	0
ENSG00000226571.2	AL592429.2	4851	10	12	0.208266004	0.323282543	0.265774273
ENSG00000226572.1	SNORD57	72	6.5	6.5	9.120749297	11.79812906	10.45943918
ENSG00000226573.1	AC003071.2	315	0	0	0	0	0
ENSG00000226577.1	MICC	1055	0	0	0	0	0
ENSG00000226578.1	AL132657.1	712	1	1	0.14189584	0.183549112	0.162722476
ENSG00000226580.1	RPL39P40	146	5	2	3.459925971	1.790232439	2.625079205
ENSG00000226581.1	AC092634.3	637	0	0	0	0	0
ENSG00000226582.1	UBE2V1P5	405	0	0	0	0	0
ENSG00000226597.1	IFNWP9	591	0	0	0	0	0
ENSG00000226601.1	AL359979.1	487	0	0	0	0	0
ENSG00000226604.2	PAPPA-AS2	1854	0.5	0	0.02724645	0	0.013623225
ENSG00000226605.1	AC092567.1	251	1	0	0.402509316	0	0.201254658
ENSG00000226608.3	FTLP3	528	588	450	112.5105018	111.3809387	111.9457202
ENSG00000226609.1	AL390067.1	420	0	1	0	0.311159448	0.155579724
ENSG00000226616.1	OR52M2P	959	0	0	0	0	0
ENSG00000226620.7	LINC00343	4957	5	3	0.101906232	0.079092375	0.090499304
ENSG00000226622.5	AC092155.1	1281	0	0	0	0	0
ENSG00000226624.1	AC005099.1	610	0	0	0	0	0
ENSG00000226626.2	NOP56P2	769	0	0	0	0	0
ENSG00000226627.1	SHANK2-AS1	2252	0	0	0	0	0
ENSG00000226629.1	LINC00974	2141	1	1	0.047188154	0.061040153	0.054114154
ENSG00000226632.1	UBE2V1P1	445	0	0	0	0	0
ENSG00000226633.2	PPIAP28	485	0	0	0	0	0
ENSG00000226636.1	AC006020.1	1854	0	0	0	0	0
ENSG00000226640.2	AL357793.1	401	1	0	0.251944734	0	0.125972367
ENSG00000226642.1	ACTG1P12	1166	2	0	0.173293033	0	0.086646517
ENSG00000226643.2	AL513314.1	318	1	0	0.317703894	0	0.158851947
ENSG00000226644.5	AL121899.1	546	0	0	0	0	0
ENSG00000226645.1	AP006216.1	419	3	0	0.723363998	0	0.361681999
ENSG00000226646.1	RPL7P37	738	0	0	0	0	0
ENSG00000226647.2	AL365356.1	1412	0	0	0	0	0
ENSG00000226648.1	PLCG1-AS1	1462	2	3	0.138207713	0.268167513	0.203187613
ENSG00000226650.5	KIF4B	4378	26	32	0.599994472	0.955226811	0.777610641
ENSG00000226652.3	PSMD10P2	1087	3	2	0.278831201	0.240454403	0.259642802
ENSG00000226653.3	OR13Z1P	848	0	0	0	0	0
ENSG00000226658.1	RPL23AP30	501	0	0	0	0	0
ENSG00000226659.1	AC021028.1	598	2	1	0.337892436	0.21854008	0.278216258
ENSG00000226661.1	AC004973.1	635	0	0	0	0	0
ENSG00000226663.2	MTND4P10	1363	0	0	0	0	0
ENSG00000226666.1	HSPA9P1	2029	90	74	4.481362963	4.766306376	4.62383467
ENSG00000226668.5	AL136981.1	4835	0	0	0	0	0
ENSG00000226673.2	LINC01108	3697	0	0	0	0	0
ENSG00000226674.10	TEX41	15484	2	1	0.013049579	0.00844013	0.010744854
ENSG00000226676.1	BX248123.1	687	0	0	0	0	0
ENSG00000226677.3	IGBP1P1	1009	4	2	0.400514721	0.259042553	0.329778637
ENSG00000226679.1	AL606748.1	655	0	0	0	0	0
ENSG00000226680.2	AC073311.1	505	0	1	0	0.258786075	0.129393038
ENSG00000226683.2	PWWP2AP1	2273	0	0	0	0	0
ENSG00000226686.7	LINC01535	2187	0	0	0	0	0
ENSG00000226688.6	ENTPD1-AS1	12528	73	47	0.588695578	0.490284762	0.53949017
ENSG00000226690.8	AC013470.2	3737	3	2	0.081105035	0.069942183	0.075523609
ENSG00000226694.2	AL441943.1	432	0	0	0	0	0
ENSG00000226696.6	LENG8-AS1	1662	31	13	1.884431401	1.022220568	1.453325985
ENSG00000226698.1	AL034380.1	306	0	0	0	0	0
ENSG00000226699.1	AL360181.1	184	1	2	0.549075208	1.420510522	0.984792865
ENSG00000226700.1	MTND4P25	533	0	0	0	0	0
ENSG00000226701.1	RPL15P14	636	0	0	0	0	0
ENSG00000226702.1	MIR217HG	900	0	0	0	0	0
ENSG00000226703.1	NPM1P4	812	0	0	0	0	0
ENSG00000226705.1	SDCBPP1	890	0	0	0	0	0
ENSG00000226706.1	AL161452.1	1117	1	0	0.090447483	0	0.045223741
ENSG00000226707.1	AL359458.1	400	0	1	0	0.32671742	0.16335871
ENSG00000226709.1	FGF12-AS3	291	0	0	0	0	0
ENSG00000226711.6	FAM66C	4661	2	0	0.043351143	0	0.021675571
ENSG00000226715.3	LINC01709	2062	0	0	0	0	0
ENSG00000226716.1	AL589986.1	789	0	0	0	0	0
ENSG00000226721.2	EEF1DP2	843	2	3	0.239691194	0.465078178	0.352384686
ENSG00000226723.2	AL513175.1	780	36	28	4.662915617	4.691327058	4.677121338
ENSG00000226729.3	RPL35AP30	331	0	0	0	0	0
ENSG00000226733.3	AL138826.1	1490	0	0	0	0	0
ENSG00000226741.1	LINC02554	5052	0	0	0	0	0
ENSG00000226742.4	HSBP1L1	2035	221	186	10.9717908	11.9448531	11.45832195
ENSG00000226745.2	AL512599.1	685	1	0	0.147488815	0	0.073744408
ENSG00000226746.2	SMCR5	2844	0	1	0	0.045951817	0.022975909
