gene_id	gene_name	length	SARSCOV2_1	SARSCOV2_2	SARSCOV2_3	RPKM_1	RPKM_2	RPKM_3	Expr
ENSCSAG00000016840	RELL1	73474	81	108	117	0.190659929	0.245846805	0.243367276	0.22662467
ENSCSAG00000006653	UQCC3	470	84	113	96	30.90932496	40.21194528	31.2164404	34.11257021
ENSCSAG00000007967	ZSCAN16	4413	31	20	34	1.214886927	0.758002374	1.177483943	1.050124415
ENSCSAG00000014597	RPS20	1449	6600	6710	6955	787.741349	774.512858	733.5652547	765.2731539
ENSCSAG00000000937	IL22RA1	18101	29	25	28	0.277078943	0.230999978	0.236409795	0.248162905
ENSCSAG00000002666	ANAPC7	23203	340	395	411	2.53421157	2.847262137	2.707121112	2.696198273
ENSCSAG00000004555	ADM	2329	9	8	11	0.668314853	0.574506565	0.721827129	0.654882849
ENSCSAG00000008140	KLC2	9743	528	537	576	9.372367564	9.218411284	9.035241909	9.208673586
ENSCSAG00000010558	DNAJC13	119903	610	618	840	0.87984846	0.862050927	1.070678892	0.937526093
ENSCSAG00000007360	LGALS2	12185	25	24	28	0.354831827	0.329427769	0.351190292	0.345149963
ENSCSAG00000003372	ARHGAP10	352471	344	377	358	0.168788613	0.178892633	0.155227849	0.167636365
ENSCSAG00000018066	ASMTL	25750	97	118	96	0.651482258	0.766441957	0.569775805	0.662566674
ENSCSAG00000003658	TERF2IP	8724	161	166	189	3.191672425	3.182489126	3.310976903	3.228379485
ENSCSAG00000012292	SH3RF2	145818	17	15	30	0.020162569	0.017204998	0.031442721	0.022936763
ENSCSAG00000014528	DOLPP1	7848	62	74	77	1.366283386	1.577056391	1.49948365	1.480941143
ENSCSAG00000015010	PTGIS	46282	33	30	25	0.123313298	0.108413567	0.082553957	0.104760274
ENSCSAG00000012167	RPS6KA2	217578	180	175	227	0.143075614	0.134523316	0.159448663	0.145682531
ENSCSAG00000015100	C3orf62	5330	33	35	24	1.070766618	1.098285709	0.688167307	0.952406545
ENSCSAG00000004241	COX7A1	2826	22	24	23	1.346351987	1.420409543	1.243843332	1.336868288
ENSCSAG00000005552	ACCS	17797	58	74	51	0.56362375	0.6954396	0.437958923	0.565674091
ENSCSAG00000009115	ZNF696	11937	39	40	48	0.565037804	0.560453125	0.614548337	0.580013088
ENSCSAG00000006741	SCAF11	79624	1198	1263	1599	2.602081646	2.652979272	3.069124292	2.774728403
ENSCSAG00000009436	HLA-DMA	3858	7	15	9	0.313793475	0.650284696	0.356525248	0.440201139
ENSCSAG00000007960	ZNF165	9259	42	40	47	0.784500634	0.722554158	0.775789286	0.760948026
ENSCSAG00000006512	TEFM	6269	105	127	127	2.896670668	3.388285119	3.096103391	3.127019726
ENSCSAG00000015887	TAF1A	32094	108	89	109	0.581979919	0.463810585	0.519054133	0.521614879
ENSCSAG00000013368	MPP5	89974	181	216	238	0.347912185	0.401523733	0.404268527	0.384568148
ENSCSAG00000008634	LRP6	149104	226	210	250	0.262136343	0.235561601	0.256248138	0.251315361
ENSCSAG00000015741	MXD4	11609	60	70	95	0.893849768	1.008504235	1.25065867	1.051004224
ENSCSAG00000017474	ARGLU1	10920	313	310	360	4.957124101	4.748031076	5.038367784	4.914507654
ENSCSAG00000002014	ZNF175	13136	82	77	96	1.07958988	0.980397246	1.116909789	1.058965638
ENSCSAG00000003782	NOL3	1070	6	10	8	0.969785229	1.56311424	1.142657865	1.225185778
ENSCSAG00000017297	LYRM2	1459	4	12	19	0.474146765	1.37562624	1.990253118	1.280008708
ENSCSAG00000006315	PFKM	43273	680	762	818	2.717690526	2.945184214	2.888991758	2.850622166
ENSCSAG00000004221	YEATS4	28787	169	182	213	1.015309358	1.057424765	1.130819267	1.06785113
ENSCSAG00000008519	SLC52A2	1999	521	526	616	45.07471833	44.00960264	47.09533842	45.3932198
ENSCSAG00000000567	KCTD11	699	38	38	35	9.401875875	9.092449931	7.652456553	8.715594119
ENSCSAG00000009397	CATSPER2	18060	16	10	13	0.153218191	0.092609758	0.110010873	0.118612941
ENSCSAG00000007363	PKP2	108016	475	529	553	0.760525204	0.819109718	0.782432794	0.787355905
ENSCSAG00000016259	CHMP7	13731	183	183	192	2.304926149	2.229068527	2.137022356	2.223672344
ENSCSAG00000008748	UNC93B1	12178	713	797	847	10.12562064	10.94603542	10.62961279	10.56708962
ENSCSAG00000010808	SAP30L	15417	399	413	460	4.475907633	4.480481378	4.560032765	4.505473925
ENSCSAG00000003872	KCTD19	32633	32	29	28	0.169590324	0.148633086	0.131132709	0.149785373
ENSCSAG00000006924	CORO6	7105	68	84	57	1.655209319	1.977378014	1.226085559	1.619557631
ENSCSAG00000008352	GID4	25727	45	50	50	0.302504235	0.325053881	0.297023534	0.308193883
ENSCSAG00000002396	VWA5A	21092	12	9	11	0.098394671	0.071367296	0.079704883	0.083155616
ENSCSAG00000009182	KIF26B	103074	6	3	9	0.010067235	0.004867956	0.013344533	0.009426575
ENSCSAG00000017720	CDADC1	35146	21	25	34	0.103335961	0.118970312	0.14784717	0.123384481
ENSCSAG00000017451	MCF2L	127226	115	119	109	0.156325584	0.1564392	0.13093647	0.147900418
ENSCSAG00000007407	RESF1	33774	233	191	375	1.193112826	0.945856746	1.696909858	1.278626476
ENSCSAG00000018145	TXNL1	29117	503	527	582	2.987648156	3.027181677	3.054825183	3.023218339
ENSCSAG00000001969	BRI3BP	32137	133	155	148	0.715738536	0.806679207	0.703827751	0.742081831
ENSCSAG00000008872	C21orf91	34050	227	220	340	1.152966884	1.080637569	1.526060687	1.253221713
ENSCSAG00000016079	SLCO4A1	16473	828	976	993	8.692920958	9.909497138	9.212692042	9.271703379
ENSCSAG00000016085	MRFAP1L1	1325	84	83	102	10.96406244	10.47699439	11.76506409	11.06870697
ENSCSAG00000008439	RASD1	2200	2	7	6	0.157222757	0.532169348	0.416810426	0.368734177
ENSCSAG00000002198	ORAI1	14102	71	78	75	0.870734457	0.92509938	0.812812843	0.869548893
ENSCSAG00000003145	EMC8	20815	187	211	243	1.553721887	1.695432631	1.784184912	1.67777981
ENSCSAG00000005205	NR2C2AP	1466	87	68	64	10.26345009	7.757994006	6.671999539	8.231147878
ENSCSAG00000008982	PLAU	6526	127	136	157	3.365617397	3.485510025	3.676737181	3.509288201
ENSCSAG00000010508	CHM	184530	359	330	421	0.336461641	0.299103473	0.348678459	0.328081191
ENSCSAG00000009345	CEP170	79808	2757	2811	3386	5.97445688	5.890998545	6.484112335	6.116522587
ENSCSAG00000001432	ODF2L	46034	56	56	88	0.210386276	0.203462235	0.29215543	0.235334647
ENSCSAG00000012935	ZMAT3	56856	54	56	58	0.164257629	0.16473513	0.155905593	0.161632784
ENSCSAG00000004460	ENOPH1	34037	733	783	874	3.724438371	3.847556312	3.924371941	3.832122208
ENSCSAG00000007341	MAP4K2	13857	209	188	227	2.608465887	2.269149604	2.503609807	2.460408433
ENSCSAG00000013504	RHOQ	39196	135	161	166	0.595662297	0.687002985	0.647256384	0.643307222
ENSCSAG00000007800	RFK	5894	62	86	91	1.819238551	2.440410119	2.359615633	2.206421434
ENSCSAG00000007412	AMN1	59987	34	39	37	0.098023424	0.108738155	0.094265893	0.100342491
ENSCSAG00000014720	RAPGEF4	315678	79	74	73	0.04328036	0.039206845	0.03534179	0.039276332
ENSCSAG00000006808	PLPPR2	11226	239	291	260	3.681976018	4.335532523	3.539633641	3.852380727
ENSCSAG00000012310	GEMIN6	5630	111	132	137	3.409751085	3.92138997	3.718965729	3.683368928
ENSCSAG00000009516	CPEB4	65845	87	71	85	0.228509649	0.180347466	0.197290479	0.202049198
ENSCSAG00000014285	ERAP2	45145	96	120	136	0.367764384	0.444576074	0.460404177	0.424248212
ENSCSAG00000013197	HDAC6	24838	310	312	343	2.158505519	2.100934286	2.110510423	2.123316743
ENSCSAG00000015485	LSM1	16325	330	344	331	3.495979218	3.524355832	3.098737642	3.373024231
ENSCSAG00000003944	SIRT2	25569	110	131	127	0.744024153	0.856903763	0.759101731	0.786676549
ENSCSAG00000017611	IQCE	55066	351	395	404	1.102380896	1.199742552	1.121263897	1.141129115
ENSCSAG00000001854	S100A3	804	23	26	32	4.947432523	5.408686339	6.08280555	5.479641471
ENSCSAG00000001453	LRRC8B	24242	53	53	60	0.378107694	0.365663759	0.378262081	0.374011178
ENSCSAG00000011927	DNAH7	334582	10	20	13	0.005168988	0.009997742	0.005938145	0.007034958
ENSCSAG00000002255	TSPAN10	5618	28	31	37	0.861954594	0.922899597	1.006537577	0.930463923
ENSCSAG00000012464	CDC5L	62450	1064	1171	1322	2.946573493	3.136165332	3.23525872	3.105999181
ENSCSAG00000018722	TRMT10C	1215	350	349	457	49.8195567	48.04228402	57.48438985	51.78207686
ENSCSAG00000009107	TOP1MT	28453	388	378	429	2.358368981	2.221970216	2.304301127	2.294880108
ENSCSAG00000014628	FAM161A	29565	105	95	129	0.614213713	0.537427913	0.666840289	0.606160638
ENSCSAG00000013993	TMEM41A	7742	85	71	92	1.898776513	1.533838657	1.816120515	1.749578562
ENSCSAG00000001511	VCAM1	20530	15	14	19	0.126360228	0.114054804	0.141440784	0.127285272
ENSCSAG00000005279	TRMU	21412	69	78	87	0.557313994	0.609272905	0.620972005	0.595852968
ENSCSAG00000000779	CENPS	12908	70	101	77	0.937879786	1.308690393	0.911678625	1.052749601
ENSCSAG00000007156	UQCRC2	30070	1296	1302	1482	7.453833128	7.241892161	7.532250926	7.409325405
ENSCSAG00000011357	CREM	87984	186	191	206	0.365609384	0.363081534	0.357827342	0.362172753
ENSCSAG00000002995	SLC41A2	94956	38	39	44	0.069210068	0.068693666	0.070817447	0.069573727
ENSCSAG00000008987	TNS1	210230	351	428	402	0.28874902	0.340505065	0.292241149	0.307165078
ENSCSAG00000006615	EML3	10271	513	563	598	8.637990623	9.167906237	8.898124105	8.901340322
ENSCSAG00000014778	CCNH	18333	257	267	282	2.424418991	2.435859419	2.350853544	2.403710651
ENSCSAG00000016093	C8G	6241	30	21	28	0.831333276	0.562781237	0.685667955	0.693260822
ENSCSAG00000005979	CERS5	40589	316	342	375	1.346439436	1.409263655	1.411994224	1.389232438
ENSCSAG00000017389	FAHD2A	8891	237	230	225	4.610052043	4.326649585	3.867603208	4.268101612
ENSCSAG00000005916	CADM2	259268	6	6	7	0.004002307	0.003870587	0.004126284	0.003999726
ENSCSAG00000005653	PHF21A	158492	88	95	90	0.096024802	0.100251472	0.0867851	0.094353791
ENSCSAG00000002516	NAA25	86905	603	597	740	1.199998327	1.148957765	1.30135852	1.216771537
ENSCSAG00000007149	HGD	54899	5	1	7	0.015751201	0.003046562	0.019486938	0.012761567
ENSCSAG00000010870	EDEM1	28152	181	225	187	1.111929912	1.336742517	1.015178372	1.154616934
ENSCSAG00000013950	KLHL7	70118	160	175	184	0.394637685	0.417429393	0.401049803	0.404372293
ENSCSAG00000015281	MPLKIP	3525	146	140	173	7.163113404	6.642681226	7.500616928	7.102137186
ENSCSAG00000013912	KHDC1	16351	16	19	17	0.169232495	0.194349658	0.158896601	0.174159584
ENSCSAG00000000117	SPIN3	777	3	5	9	0.667741438	1.076275571	1.770237329	1.171418113
ENSCSAG00000003346	TAF1C	6046	74	86	79	2.116760239	2.379056771	1.996958099	2.16425837
ENSCSAG00000007354	ATP11C	200609	358	352	468	0.308631824	0.293472051	0.356537688	0.319547188
ENSCSAG00000018851	SOCS1	642	5	10	2	1.346923929	2.605190401	0.476107444	1.476073925
ENSCSAG00000005356	TAF5	21240	184	207	216	1.498205555	1.630010231	1.554208367	1.560808051
ENSCSAG00000018069	SLC25A6	6522	1402	1506	1546	37.17708304	38.6205696	36.22752786	37.34172683
ENSCSAG00000007831	COQ7	11411	204	208	193	3.091822508	3.048696042	2.584899173	2.908472574
ENSCSAG00000009811	GAS2L1	7709	229	243	268	5.137425405	5.272088904	5.313084858	5.240866389
ENSCSAG00000012755	CCNB3	57184	19	17	24	0.05746285	0.049722034	0.064142623	0.057109169
ENSCSAG00000013221	SUV39H1	12465	158	182	182	2.192163268	2.442044662	2.231460014	2.288555982
ENSCSAG00000015894	HMBOX1	164059	45	46	69	0.047437364	0.046895619	0.064277509	0.052870164
ENSCSAG00000011525	KIFAP3	146868	196	213	229	0.230800626	0.242564321	0.238296852	0.2372206
ENSCSAG00000014878	PLEK	56501	6	4	3	0.018365519	0.011840727	0.00811475	0.012773665
ENSCSAG00000014440	RHOBTB3	64466	491	502	543	1.317221651	1.302409306	1.287298045	1.302309667
ENSCSAG00000017204	FRYL	279214	725	711	856	0.449064691	0.425899282	0.468539898	0.447834623
ENSCSAG00000013886	ARHGAP40	28118	43	57	43	0.264479565	0.339050919	0.233719007	0.279083164
ENSCSAG00000001044	TMEM39B	28069	93	108	131	0.573012506	0.643533726	0.713270659	0.643272297
ENSCSAG00000015777	RSPH4A	19999	55	58	72	0.475622621	0.485058602	0.550217273	0.503632832
ENSCSAG00000004402	PPFIBP2	107501	12	25	27	0.019305312	0.038895737	0.038384975	0.032195341
ENSCSAG00000006637	FUOM	7598	239	249	271	5.440097759	5.481186195	5.451047991	5.457443982
ENSCSAG00000008006	SLC41A3	65003	460	472	506	1.223862206	1.214459665	1.189671671	1.209331181
ENSCSAG00000005523	POLL	9501	227	208	295	4.132041089	3.66157989	4.745289378	4.179636786
ENSCSAG00000006366	CIP2A	38614	303	343	490	1.357081495	1.485675033	1.939372762	1.594043097
ENSCSAG00000014292	HOXA7	3184	2	4	5	0.108633814	0.210117115	0.239997628	0.186249519
ENSCSAG00000013456	STRBP	62597	356	332	409	0.983568407	0.887072388	0.998572938	0.956404578
ENSCSAG00000003644	CCDC81	49665	11	13	7	0.038304548	0.043779159	0.02154059	0.034541432
ENSCSAG00000012309	ORMDL1	17222	263	299	356	2.641072091	2.903769242	3.159194881	2.901345405
ENSCSAG00000009653	MKLN1	115250	312	282	383	0.468189589	0.40924433	0.507887874	0.461773931
ENSCSAG00000011250	RIN3	146601	117	134	150	0.138024767	0.152877074	0.156373923	0.149091921
ENSCSAG00000006242	CACNB3	10499	275	316	348	4.52994418	5.034005019	5.065721528	4.876556909
ENSCSAG00000013680	EEF1AKMT4	11814	50	55	55	0.73194952	0.778646293	0.711501347	0.740699053
ENSCSAG00000017271	PDE8A	154407	593	628	641	0.664195304	0.680247816	0.634455327	0.659632816
ENSCSAG00000003085	PDGFD	93007	61	51	67	0.113428527	0.091712607	0.110095399	0.105078844
ENSCSAG00000014133	MCMDC2	44289	29	25	36	0.1132427	0.094410138	0.124227181	0.110626673
ENSCSAG00000012349	INIP	37457	30	25	24	0.138514856	0.111630152	0.097923799	0.116022936
ENSCSAG00000004025	PPME1	48264	308	287	314	1.103660493	0.994564794	0.994297482	1.030840923
ENSCSAG00000005493	PARVB	65217	179	176	176	0.474679314	0.451363408	0.412441022	0.446161248
ENSCSAG00000019691	TLR6	2391	2	0	3	0.144663348	0	0.191757201	0.112140183
ENSCSAG00000017998	ACHE	4038	22	6	13	0.942246339	0.248518906	0.492024855	0.560930033
ENSCSAG00000007843	STK26	52313	217	223	288	0.71739476	0.712967501	0.841381319	0.75724786
ENSCSAG00000015933	CYTIP	79396	33	32	34	0.071882539	0.067410237	0.065447083	0.06824662
ENSCSAG00000012548	CYP51A1	21387	539	539	579	4.358599735	4.215153485	4.137506587	4.237086603
ENSCSAG00000010976	GM2A	21029	183	144	161	1.505014074	1.145297647	1.170084588	1.273465436
ENSCSAG00000018280	KCTD7	14357	139	152	142	1.674399911	1.770738316	1.51159222	1.652243482
ENSCSAG00000009825	RHBDD3	12934	167	149	183	2.233015342	1.926761275	2.162361185	2.107379267
ENSCSAG00000003683	TMEM126A	9108	133	124	178	2.525438003	2.277053112	2.986805788	2.596432301
ENSCSAG00000016896	PEX7	100224	120	130	129	0.207070202	0.216943238	0.196710699	0.206908046
ENSCSAG00000015129	SAV1	35678	129	129	132	0.625312775	0.604733053	0.565435972	0.598493933
ENSCSAG00000017326	ATPSCKMT	12237	9	11	14	0.127196641	0.150346119	0.174848971	0.150797243
ENSCSAG00000012562	RBPMS2	36656	128	147	144	0.60391107	0.6707285	0.60038167	0.62500708
ENSCSAG00000007353	CCDC6	114372	129	172	203	0.195064432	0.251526199	0.271260355	0.239283662
ENSCSAG00000013123	KDM3B	50450	900	891	1105	3.085243395	2.953867638	3.347426974	3.128846002
ENSCSAG00000007365	TNFAIP1	12921	1095	1205	1231	14.65635869	15.59787436	14.56035388	14.93819564
ENSCSAG00000013472	BAP1	10055	984	1124	1163	16.92470532	18.69643197	17.67696263	17.76603331
ENSCSAG00000001620	ZNF671	23969	24	33	33	0.173168709	0.230270615	0.210413707	0.204617677
ENSCSAG00000001744	KMT5C	5497	48	44	50	1.510162191	1.33875602	1.390126337	1.413014849
ENSCSAG00000014938	DDHD1	122884	148	172	204	0.208292901	0.234103337	0.253714233	0.232036824
ENSCSAG00000007801	FRMD8	25671	198	210	211	1.333922186	1.368204471	1.256173631	1.319433429
ENSCSAG00000003032	CWF19L2	119563	73	60	82	0.105592762	0.083932265	0.104815872	0.098113633
ENSCSAG00000019265	FAM43A	1272	21	13	15	2.855224594	1.709348985	1.802246338	2.122273305
ENSCSAG00000017433	DCUN1D2	30043	70	65	81	0.402960832	0.361863314	0.412051714	0.392291953
ENSCSAG00000008800	LSM2	11775	215	219	235	3.157807388	3.1106969	3.050120171	3.106208153
ENSCSAG00000017630	DACH1	246320	18	20	25	0.012638075	0.013580158	0.015511376	0.01390987
ENSCSAG00000007311	SLC66A3	22136	148	138	162	1.156300362	1.042688149	1.118473947	1.105820819
ENSCSAG00000003383	RPL27	5266	3780	3884	4243	124.1420856	123.3595748	123.1408596	123.5475067
ENSCSAG00000011540	FAM214A	98538	138	137	190	0.242205185	0.232536602	0.294686243	0.25647601
ENSCSAG00000011687	UFD1	32192	325	417	429	1.745997005	2.166519455	2.036663766	1.983060075
ENSCSAG00000016122	CAPN8	36367	2	3	3	0.009511097	0.013797115	0.012607349	0.011971854
ENSCSAG00000017356	SMIM8	14395	81	84	99	0.973153709	0.975982688	1.051074571	1.000070323
ENSCSAG00000016115	C14orf93	14042	50	49	53	0.61581339	0.583635377	0.576842041	0.592096936
ENSCSAG00000011444	SCYL3	41623	142	129	148	0.590015007	0.518359221	0.543423406	0.550599211
ENSCSAG00000017046	FURIN	8516	1422	1455	1554	28.87832741	28.57602636	27.88851346	28.44762241
ENSCSAG00000008751	BDH1	35389	1	1	3	0.004886971	0.004726136	0.012955762	0.007522957
ENSCSAG00000015103	PYGL	43221	52	52	53	0.208073429	0.201225507	0.187409267	0.198902735
ENSCSAG00000015132	ZNF721	31166	296	240	366	1.642550524	1.287966813	1.794775048	1.575097462
ENSCSAG00000003279	TUBG1	5319	807	903	886	26.23926326	28.39437131	25.45738177	26.69700545
ENSCSAG00000017472	MYO16	384470	16	19	10	0.007197234	0.008265434	0.003975095	0.006479254
ENSCSAG00000007689	ZNF449	19462	76	83	98	0.675358261	0.713288335	0.769570854	0.719405817
ENSCSAG00000013889	SULF1	94297	11	8	7	0.020174506	0.014189484	0.011345148	0.015236379
ENSCSAG00000011625	RAB27A	30500	147	146	171	0.833538354	0.800621989	0.856852908	0.83033775
ENSCSAG00000007900	C2CD5	95555	259	267	345	0.468764203	0.467339341	0.551792359	0.495965301
ENSCSAG00000005420	ACSF2	52153	84	80	104	0.278553156	0.25655778	0.304764269	0.279958401
ENSCSAG00000009416	SUSD5	61276	134	100	149	0.378200835	0.272950623	0.371625807	0.340925755
ENSCSAG00000008234	C8orf82	1549	97	106	125	10.82999881	11.44534649	12.33299624	11.53611385
ENSCSAG00000011485	TM4SF18	14349	4	5	5	0.048211034	0.058280446	0.053254753	0.053248744
ENSCSAG00000006912	MACROD1	177941	54	65	73	0.052483867	0.061095866	0.062698455	0.058759396
ENSCSAG00000015627	NPC1L1	33141	31	34	34	0.161772306	0.171588353	0.156791788	0.163384149
ENSCSAG00000005403	SFXN2	14000	676	764	778	8.350774428	9.127247352	8.493008627	8.657010136
ENSCSAG00000007229	NOL10	118513	546	531	596	0.796773247	0.749381602	0.768582111	0.771578986
ENSCSAG00000000855	NECAP2	17647	453	402	449	4.439513784	3.810041137	3.888530048	4.046028323
ENSCSAG00000007957	SLC25A14	33500	70	73	82	0.36137768	0.364462249	0.374092541	0.366644157
ENSCSAG00000007120	TCAF1	44723	172	198	208	0.665128583	0.740472202	0.710791803	0.705464196
ENSCSAG00000013193	ATRN	178631	739	771	815	0.71547704	0.721891696	0.697285739	0.711551491
ENSCSAG00000014662	TNFAIP8	63729	55	47	56	0.149256646	0.123348892	0.134295335	0.135633624
ENSCSAG00000013672	LARP6	23615	61	87	85	0.446734998	0.616177449	0.550099157	0.537670535
ENSCSAG00000009285	CATSPERE	160322	4	2	4	0.004314942	0.002086466	0.003813088	0.003404832
ENSCSAG00000004782	CACUL1	63168	230	273	284	0.629707407	0.722836406	0.687117829	0.679887214
ENSCSAG00000005251	DDX49	8391	234	266	262	4.822921894	5.302032834	4.771968565	4.965641098
ENSCSAG00000008727	CAPN3	56713	12	3	9	0.036593733	0.008847348	0.024253247	0.023231443
ENSCSAG00000014487	ARSK	50547	74	84	94	0.253188763	0.277944701	0.28421204	0.271781835
ENSCSAG00000002974	CCDC9	17560	195	188	207	1.920517161	1.790638158	1.801589483	1.837581601
ENSCSAG00000011521	TTC8	55279	104	93	124	0.325372807	0.281382619	0.342824231	0.316526552
ENSCSAG00000010878	MLST8	3849	200	192	205	8.986491688	8.343107029	8.139841604	8.48981344
ENSCSAG00000005657	RRP7A	99233	635	588	668	1.106689263	0.991050311	1.028798554	1.042179376
ENSCSAG00000000716	TNFRSF14	7850	59	86	76	1.299841646	1.832328311	1.479632764	1.537267574
ENSCSAG00000011299	MED20	7376	33	18	27	0.773750823	0.408155915	0.559439156	0.580448631
ENSCSAG00000006473	CCDC130	14267	60	55	58	0.727321928	0.644769559	0.621305698	0.664465728
ENSCSAG00000015320	CYP24A1	17207	7	1	3	0.070355973	0.009720069	0.026645637	0.035573893
ENSCSAG00000001060	SYNC	13090	82	88	96	1.083383703	1.12439142	1.120834758	1.109536627
ENSCSAG00000013227	WAS	8479	9	5	3	0.1835718	0.098627918	0.054073767	0.112091162
ENSCSAG00000012229	EFNA2	13750	12	18	26	0.150933847	0.218949675	0.288988562	0.219624028
ENSCSAG00000003169	VASP	21095	795	843	871	6.51771988	6.683786091	6.310279986	6.503928652
ENSCSAG00000003878	ACER3	155193	73	80	106	0.081350237	0.086216891	0.104386357	0.090651162
ENSCSAG00000010451	KRBA2	2409	5	5	3	0.358956066	0.347142432	0.190324395	0.298807631
ENSCSAG00000007777	KRAS	31573	34	46	50	0.186239227	0.243678089	0.24202719	0.223981502
ENSCSAG00000007327	SHC3	163146	4	11	9	0.004240252	0.011276927	0.008430942	0.007982707
ENSCSAG00000006959	KRBA1	19073	148	150	154	1.341994695	1.315366411	1.233990215	1.297117107
ENSCSAG00000014773	DLX1	4429	35	52	49	1.366691384	1.963686528	1.690831787	1.673736566
ENSCSAG00000005845	MTERF4	6190	110	136	103	3.073336604	3.674707339	2.54305984	3.097034594
ENSCSAG00000015457	SLC25A21	206782	44	45	55	0.036800019	0.036397728	0.040649945	0.037949231
ENSCSAG00000013989	NAIF1	6160	71	75	94	1.993359953	2.036362302	2.332153573	2.120625276
ENSCSAG00000007348	GGA1	27539	204	216	240	1.281120834	1.311837624	1.33190448	1.308287646
ENSCSAG00000016716	SH2D4A	77889	223	221	287	0.49515005	0.474559469	0.563139217	0.510949579
ENSCSAG00000018826	ZNF358	1707	336	386	364	34.04190447	37.82058838	32.58951269	34.81733518
ENSCSAG00000008780	PRR7	1072	135	117	129	21.77945839	18.2543164	18.3909824	19.47491906
